# FEC Latency Samples | generated by generate_fec_traffic_data.m v2
packet_global_idx,block_id,delay_ms
22581,2823,4.1834
22582,2823,2.8228
22583,2823,1.3067
22584,2823,2.0576
22585,2824,3.5417
22586,2824,2.9613
22587,2824,3.2524
22588,2824,2.1540
22589,2824,2.3482
22590,2824,2.1482
22591,2824,1.8138
22592,2824,3.6338
22593,2825,2.6580
22594,2825,3.2555
22595,2825,2.8037
22596,2825,2.2091
22597,2825,2.0670
22598,2825,1.8989
22599,2825,2.0254
22600,2825,0.7160
22601,2826,2.5446
22602,2826,0.1423
22603,2826,2.7814
22604,2826,1.4700
22605,2826,2.8960
22606,2826,0.5556
22607,2826,2.1715
22608,2826,2.9603
22609,2827,1.9504
22610,2827,3.0775
22611,2827,0.0000
22612,2827,1.6514
22613,2827,3.2042
22614,2827,1.9509
22615,2827,5.3417
22616,2827,2.8688
22617,2828,2.5699
22618,2828,1.6149
22619,2828,2.8724
22620,2828,3.3674
22621,2828,3.9818
22622,2828,3.9574
22623,2828,0.1792
22624,2828,1.4202
22625,2829,3.9833
22626,2829,1.9431
22627,2829,3.0653
22628,2829,4.0483
22629,2829,3.0344
22630,2829,2.1623
22631,2829,3.7489
22632,2829,1.9564
22633,2830,1.8439
22634,2830,1.8228
22635,2830,4.7812
22636,2830,1.3009
22637,2830,3.3025
22638,2830,2.8775
22639,2830,2.1804
22640,2830,2.5398
22641,2831,2.0419
22642,2831,2.9538
22643,2831,0.7954
22644,2831,3.7368
22645,2831,2.5973
22646,2831,4.4700
22647,2831,3.3969
22648,2831,1.7033
22649,2832,2.1068
22650,2832,4.2475
22651,2832,1.9620
22652,2832,3.6805
22653,2832,2.6129
22654,2832,3.2246
22655,2832,0.3447
22656,2832,1.2694
22657,2833,1.2329
22658,2833,0.6870
22659,2833,1.0527
22660,2833,2.7714
22661,2833,2.8046
22662,2833,2.2826
22663,2833,2.8808
22664,2833,4.1318
22665,2834,3.7963
22666,2834,3.9128
22667,2834,2.1284
22668,2834,2.9694
22669,2834,1.3478
22670,2834,3.7809
22671,2834,3.4227
22672,2834,1.6529
22673,2835,1.7419
22674,2835,3.9359
22675,2835,3.5397
22676,2835,0.3123
22677,2835,1.1167
22678,2835,2.6582
22679,2835,3.5292
22680,2835,2.3114
22681,2836,4.1639
22682,2836,2.4389
22683,2836,1.3808
22684,2836,2.7649
22685,2836,1.2231
22686,2836,1.8266
22687,2836,0.9807
22688,2836,1.7575
22689,2837,2.4573
22690,2837,3.3090
22691,2837,3.6008
22692,2837,3.5575
22693,2837,1.7894
22694,2837,1.8693
22695,2837,2.3942
22696,2837,0.5102
22697,2838,2.6394
22698,2838,3.3846
22699,2838,1.7248
22700,2838,1.0583
22701,2838,1.3401
22702,2838,1.9512
22703,2838,2.6570
22704,2838,1.4035
22705,2839,2.9572
22706,2839,2.7041
22707,2839,1.8779
22708,2839,2.6980
22709,2839,3.1980
22710,2839,1.2184
22711,2839,2.0269
22712,2839,3.1929
22713,2840,2.5235
22714,2840,2.8818
22715,2840,0.0000
22716,2840,4.1025
22717,2840,1.9174
22718,2840,1.8873
22719,2840,2.3510
22720,2840,1.6786
22721,2841,2.9875
22722,2841,2.5771
22723,2841,3.9382
22724,2841,2.4624
22725,2841,3.4270
22726,2841,2.9081
22727,2841,2.5125
22728,2841,2.0260
22729,2842,2.4956
22730,2842,3.7728
22731,2842,1.6841
22732,2842,2.9734
22733,2842,1.6646
22734,2842,3.1931
22735,2842,1.8567
22736,2842,2.0922
22737,2843,0.7253
22738,2843,4.0451
22739,2843,1.5133
22740,2843,1.5997
22741,2843,1.7650
22742,2843,0.9909
22743,2843,2.3932
22744,2843,1.8683
22745,2844,2.2317
22746,2844,2.1608
22747,2844,2.4349
22748,2844,2.6836
22749,2844,0.7239
22750,2844,1.8858
22751,2844,3.0645
22752,2844,0.1827
22753,2845,3.1760
22754,2845,2.0516
22755,2845,4.2921
22756,2845,1.7688
22757,2845,4.3440
22758,2845,2.5678
22759,2845,3.3522
22760,2845,2.4381
22761,2846,2.0282
22762,2846,1.8435
22763,2846,2.6934
22764,2846,1.7139
22765,2846,1.5622
22766,2846,0.9755
22767,2846,3.1438
22768,2846,2.8986
22769,2847,0.5498
22770,2847,4.2347
22771,2847,4.2340
22772,2847,1.4207
22773,2847,0.9992
22774,2847,3.7111
22775,2847,3.2036
22776,2847,2.2841
22777,2848,4.7680
22778,2848,1.3333
22779,2848,1.5093
22780,2848,0.3737
22781,2848,2.1366
22782,2848,2.2166
22783,2848,2.1198
22784,2848,1.1022
22785,2849,3.4087
22786,2849,2.0695
22787,2849,0.9206
22788,2849,1.7446
22789,2849,2.8747
22790,2849,2.7070
22791,2849,0.4074
22792,2849,2.7834
22793,2850,2.6925
22794,2850,3.1184
22795,2850,2.6561
22796,2850,2.2660
22797,2850,2.2872
22798,2850,3.8188
22799,2850,1.2946
22800,2850,0.9108
22801,2851,1.8019
22802,2851,0.7725
22803,2851,2.1223
22804,2851,3.7551
22805,2851,3.4869
22806,2851,2.0988
22807,2851,2.6158
22808,2851,3.4877
22809,2852,2.4131
22810,2852,2.2684
22811,2852,3.2300
22812,2852,2.6612
22813,2852,1.6244
22814,2852,3.6308
22815,2852,1.2077
22816,2852,0.5576
22817,2853,0.8992
22818,2853,1.1862
22819,2853,3.0287
22820,2853,3.2264
22821,2853,3.3249
22822,2853,3.8856
22823,2853,4.1132
22824,2853,1.6076
22825,2854,3.0001
22826,2854,1.8629
22827,2854,3.4304
22828,2854,2.4371
22829,2854,2.7616
22830,2854,1.5536
22831,2854,1.2587
22832,2854,1.6606
22833,2855,1.8817
22834,2855,1.0983
22835,2855,3.3336
22836,2855,2.9105
22837,2855,1.7591
22838,2855,2.8642
22839,2855,1.5318
22840,2855,3.2842
22841,2856,3.5172
22842,2856,2.4480
22843,2856,3.4896
22844,2856,2.8607
22845,2856,2.5863
22846,2856,1.0690
22847,2856,1.7987
22848,2856,2.5702
22849,2857,1.8875
22850,2857,1.7491
22851,2857,2.1272
22852,2857,1.7740
22853,2857,2.3914
22854,2857,2.8153
22855,2857,2.6385
22856,2857,2.3232
22857,2858,1.8137
22858,2858,0.5403
22859,2858,0.1247
22860,2858,2.5178
22861,2858,3.5560
22862,2858,2.6844
22863,2858,1.1887
22864,2858,1.6720
22865,2859,3.1845
22866,2859,2.5068
22867,2859,3.1223
22868,2859,3.4843
22869,2859,3.1653
22870,2859,2.5641
22871,2859,1.7979
22872,2859,2.9089
22873,2860,2.0521
22874,2860,3.2501
22875,2860,2.5391
22876,2860,2.7426
22877,2860,2.0582
22878,2860,1.9648
22879,2860,0.3612
22880,2860,1.9840
22881,2861,1.2978
22882,2861,2.7396
22883,2861,4.0400
22884,2861,2.4810
22885,2861,3.5074
22886,2861,2.7197
22887,2861,3.0885
22888,2861,0.5653
22889,2862,1.7262
22890,2862,2.0326
22891,2862,0.6812
22892,2862,0.7685
22893,2862,4.2022
22894,2862,0.8747
22895,2862,2.7688
22896,2862,1.6484
22897,2863,2.6880
22898,2863,3.4502
22899,2863,0.5356
22900,2863,0.0414
22901,2863,2.2098
22902,2863,2.3912
22903,2863,2.3552
22904,2863,2.7067
22905,2864,2.2384
22906,2864,2.1127
22907,2864,2.0457
22908,2864,2.3257
22909,2864,2.9445
22910,2864,5.5316
22911,2864,2.0020
22912,2864,2.2302
22913,2865,2.0839
22914,2865,1.3561
22915,2865,2.9302
22916,2865,2.5681
22917,2865,3.4557
22918,2865,2.5617
22919,2865,3.8558
22920,2865,2.8677
22921,2866,1.9119
22922,2866,3.1295
22923,2866,3.3870
22924,2866,2.0038
22925,2866,3.5527
22926,2866,0.4504
22927,2866,4.1260
22928,2866,3.0626
22929,2867,3.9002
22930,2867,2.9621
22931,2867,2.9708
22932,2867,1.9887
22933,2867,3.8416
22934,2867,2.5978
22935,2867,1.9458
22936,2867,2.0613
22937,2868,2.6059
22938,2868,1.9509
22939,2868,3.7154
22940,2868,1.4020
22941,2868,2.3129
22942,2868,2.4124
22943,2868,1.0995
22944,2868,1.2481
22945,2869,1.9938
22946,2869,1.7079
22947,2869,2.1488
22948,2869,3.1713
22949,2869,2.7056
22950,2869,0.9332
22951,2869,2.7865
22952,2869,0.4901
22953,2870,0.0000
22954,2870,2.5176
22955,2870,1.6901
22956,2870,2.9635
22957,2870,1.5357
22958,2870,3.2319
22959,2870,3.6839
22960,2870,1.6043
22961,2871,3.6733
22962,2871,2.9697
22963,2871,3.0123
22964,2871,2.4570
22965,2871,3.8608
22966,2871,3.3742
22967,2871,4.4864
22968,2871,3.8539
22969,2872,1.9499
22970,2872,1.3141
22971,2872,3.7759
22972,2872,3.4113
22973,2872,2.4074
22974,2872,1.7618
22975,2872,0.8529
22976,2872,1.2550
22977,2873,2.2976
22978,2873,2.2119
22979,2873,3.2904
22980,2873,1.3511
22981,2873,2.4618
22982,2873,3.2293
22983,2873,5.4935
22984,2873,0.9074
22985,2874,3.2585
22986,2874,4.7930
22987,2874,2.4809
22988,2874,2.9108
22989,2874,3.4002
22990,2874,3.0703
22991,2874,1.2710
22992,2874,3.5273
22993,2875,2.3287
22994,2875,1.5669
22995,2875,1.9807
22996,2875,2.7104
22997,2875,3.5513
22998,2875,3.5368
22999,2875,4.0811
23000,2875,3.3696
23001,2876,1.0681
23002,2876,3.7589
23003,2876,1.3464
23004,2876,2.4795
23005,2876,0.9886
23006,2876,3.6305
23007,2876,2.3283
23008,2876,1.6327
23009,2877,1.9967
23010,2877,2.8446
23011,2877,1.6903
23012,2877,2.0691
23013,2877,3.7028
23014,2877,2.2282
23015,2877,1.1618
23016,2877,1.1031
23017,2878,3.7564
23018,2878,3.7502
23019,2878,2.3099
23020,2878,3.5880
23021,2878,3.6738
23022,2878,2.5273
23023,2878,3.7826
23024,2878,2.8685
23025,2879,4.0231
23026,2879,3.7214
23027,2879,2.4194
23028,2879,3.2197
23029,2879,2.7840
23030,2879,1.3170
23031,2879,1.8451
23032,2879,0.9509
23033,2880,1.9274
23034,2880,2.2252
23035,2880,4.9110
23036,2880,1.3289
23037,2880,2.4192
23038,2880,3.8774
23039,2880,2.8867
23040,2880,1.8666
23041,2881,2.0881
23042,2881,3.7120
23043,2881,1.9465
23044,2881,3.2868
23045,2881,2.1468
23046,2881,1.6863
23047,2881,3.4923
23048,2881,2.6278
23049,2882,3.4289
23050,2882,3.3597
23051,2882,2.6571
23052,2882,4.0521
23053,2882,2.2726
23054,2882,3.9991
23055,2882,0.0740
23056,2882,2.7238
23057,2883,2.3278
23058,2883,1.8512
23059,2883,3.6533
23060,2883,1.8121
23061,2883,2.4781
23062,2883,2.4478
23063,2883,2.3624
23064,2883,2.4683
23065,2884,2.8539
23066,2884,3.8709
23067,2884,1.8848
23068,2884,1.7585
23069,2884,1.6039
23070,2884,1.6409
23071,2884,1.6510
23072,2884,3.3680
23073,2885,0.9664
23074,2885,2.7509
23075,2885,3.9795
23076,2885,3.4088
23077,2885,2.3060
23078,2885,3.7831
23079,2885,1.9202
23080,2885,4.2088
23081,2886,3.2092
23082,2886,2.6274
23083,2886,2.9141
23084,2886,3.2005
23085,2886,1.9098
23086,2886,3.0690
23087,2886,2.7177
23088,2886,2.8120
23089,2887,4.0438
23090,2887,1.8873
23091,2887,2.4706
23092,2887,2.2746
23093,2887,4.0943
23094,2887,2.7422
23095,2887,1.1634
23096,2887,2.2629
23097,2888,3.9111
23098,2888,3.6023
23099,2888,0.8808
23100,2888,1.4331
23101,2888,2.4734
23102,2888,1.2171
23103,2888,0.3801
23104,2888,1.0997
23105,2889,0.6764
23106,2889,2.0522
23107,2889,1.1068
23108,2889,1.6930
23109,2889,1.6671
23110,2889,2.3696
23111,2889,2.3456
23112,2889,1.7941
23113,2890,2.6502
23114,2890,2.8761
23115,2890,1.6446
23116,2890,2.4145
23117,2890,2.7298
23118,2890,2.5909
23119,2890,1.7783
23120,2890,1.8359
23121,2891,2.9744
23122,2891,2.5665
23123,2891,1.2185
23124,2891,2.7358
23125,2891,1.5736
23126,2891,2.0018
23127,2891,2.0115
23128,2891,2.4222
23129,2892,2.2374
23130,2892,2.5579
23131,2892,0.7089
23132,2892,0.8472
23133,2892,2.9180
23134,2892,1.9005
23135,2892,0.0000
23136,2892,4.5159
23137,2893,2.4663
23138,2893,2.5533
23139,2893,2.8393
23140,2893,1.4765
23141,2893,1.5075
23142,2893,3.0816
23143,2893,2.4946
23144,2893,2.4971
23145,2894,1.9118
23146,2894,2.2422
23147,2894,4.1296
23148,2894,1.7430
23149,2894,1.8312
23150,2894,2.6886
23151,2894,1.6409
23152,2894,3.6081
23153,2895,3.1381
23154,2895,2.7821
23155,2895,2.8712
23156,2895,3.2907
23157,2895,2.7112
23158,2895,4.3509
23159,2895,1.8726
23160,2895,0.4968
23161,2896,2.7450
23162,2896,1.1409
23163,2896,0.3443
23164,2896,1.5985
23165,2896,2.6816
23166,2896,2.9450
23167,2896,2.4547
23168,2896,3.1416
23169,2897,2.3268
23170,2897,3.1467
23171,2897,3.4341
23172,2897,3.3175
23173,2897,3.0803
23174,2897,4.1830
23175,2897,1.1661
23176,2897,2.8667
23177,2898,3.3819
23178,2898,2.0029
23179,2898,2.2669
23180,2898,4.4473
23181,2898,2.3688
23182,2898,2.4512
23183,2898,3.1459
23184,2898,2.0572
23185,2899,2.3520
23186,2899,4.3384
23187,2899,2.2687
23188,2899,3.0721
23189,2899,1.5372
23190,2899,1.0980
23191,2899,3.2687
23192,2899,2.3836
23193,2900,3.7307
23194,2900,0.9478
23195,2900,2.7718
23196,2900,1.0026
23197,2900,2.6788
23198,2900,1.1562
23199,2900,1.5535
23200,2900,2.2995
23201,2901,3.1081
23202,2901,0.0263
23203,2901,1.2129
23204,2901,1.3006
23205,2901,2.9862
23206,2901,2.1358
23207,2901,1.3378
23208,2901,3.2417
23209,2902,0.8256
23210,2902,2.7270
23211,2902,2.1981
23212,2902,1.3143
23213,2902,1.9918
23214,2902,2.2220
23215,2902,1.1006
23216,2902,2.8096
23217,2903,3.2353
23218,2903,1.4445
23219,2903,2.4323
23220,2903,2.3007
23221,2903,1.0040
23222,2903,3.2130
23223,2903,3.4576
23224,2903,2.2034
23225,2904,3.5756
23226,2904,3.3085
23227,2904,2.2398
23228,2904,0.2735
23229,2904,2.7998
23230,2904,1.8732
23231,2904,2.6698
23232,2904,1.8614
23233,2905,1.9303
23234,2905,0.7443
23235,2905,2.4611
23236,2905,2.8799
23237,2905,2.0911
23238,2905,0.2653
23239,2905,0.8941
23240,2905,3.4089
23241,2906,0.8122
23242,2906,2.1873
23243,2906,1.4129
23244,2906,2.6641
23245,2906,2.2096
23246,2906,3.1727
23247,2906,2.2644
23248,2906,1.8063
23249,2907,1.3497
23250,2907,4.0673
23251,2907,3.1521
23252,2907,2.2689
23253,2907,4.6521
23254,2907,3.2335
23255,2907,4.5522
23256,2907,3.0208
23257,2908,1.8570
23258,2908,1.8844
23259,2908,4.2417
23260,2908,2.1352
23261,2908,2.1787
23262,2908,2.7923
23263,2908,2.2248
23264,2908,4.0048
23265,2909,1.6565
23266,2909,1.2478
23267,2909,3.7872
23268,2909,1.5086
23269,2909,2.3291
23270,2909,2.6674
23271,2909,4.1796
23272,2909,2.2923
23273,2910,3.7718
23274,2910,2.8757
23275,2910,2.1920
23276,2910,1.0709
23277,2910,0.3691
23278,2910,2.0699
23279,2910,2.3352
23280,2910,4.1547
23281,2911,3.4130
23282,2911,0.8453
23283,2911,2.6998
23284,2911,2.5534
23285,2911,4.0263
23286,2911,3.5042
23287,2911,1.4433
23288,2911,3.3324
23289,2912,4.6331
23290,2912,0.6045
23291,2912,1.3890
23292,2912,4.5217
23293,2912,2.5868
23294,2912,2.0170
23295,2912,1.0794
23296,2912,0.5936
23297,2913,2.8439
23298,2913,3.7580
23299,2913,3.4671
23300,2913,2.6395
23301,2913,2.4525
23302,2913,2.0325
23303,2913,1.6391
23304,2913,2.5969
23305,2914,0.0000
23306,2914,1.8963
23307,2914,2.3326
23308,2914,2.4082
23309,2914,2.5783
23310,2914,2.6800
23311,2914,3.0848
23312,2914,2.7611
23313,2915,0.9755
23314,2915,1.1376
23315,2915,1.1776
23316,2915,2.6978
23317,2915,2.0569
23318,2915,3.3709
23319,2915,2.7337
23320,2915,1.3232
23321,2916,4.0380
23322,2916,1.8101
23323,2916,2.7869
23324,2916,3.7043
23325,2916,3.3969
23326,2916,1.4564
23327,2916,2.0202
23328,2916,2.5651
23329,2917,3.8510
23330,2917,2.8360
23331,2917,1.3220
23332,2917,1.1323
23333,2917,1.5126
23334,2917,2.3911
23335,2917,1.3277
23336,2917,0.0000
23337,2918,1.3792
23338,2918,3.2275
23339,2918,4.2756
23340,2918,3.2953
23341,2918,0.8902
23342,2918,3.1358
23343,2918,3.9301
23344,2918,3.0847
23345,2919,2.2839
23346,2919,2.2057
23347,2919,2.0745
23348,2919,3.7577
23349,2919,3.4920
23350,2919,3.4245
23351,2919,2.6283
23352,2919,1.1604
23353,2920,2.6968
23354,2920,2.9011
23355,2920,1.9202
23356,2920,2.3109
23357,2920,2.4402
23358,2920,2.5023
23359,2920,1.2157
23360,2920,2.8102
23361,2921,1.1556
23362,2921,3.6921
23363,2921,0.7654
23364,2921,0.9805
23365,2921,1.9361
23366,2921,3.0102
23367,2921,1.9829
23368,2921,0.2329
23369,2922,4.5178
23370,2922,3.1891
23371,2922,2.3302
23372,2922,3.3896
23373,2922,2.7725
23374,2922,0.6246
23375,2922,3.5606
23376,2922,1.8789
23377,2923,1.9404
23378,2923,3.4360
23379,2923,1.6407
23380,2923,3.1314
23381,2923,3.3695
23382,2923,0.6813
23383,2923,2.4933
23384,2923,2.5008
23385,2924,2.2747
23386,2924,3.8775
23387,2924,3.3284
23388,2924,2.0881
23389,2924,3.3930
23390,2924,3.8393
23391,2924,1.4391
23392,2924,1.7965
23393,2925,1.8401
23394,2925,2.6178
23395,2925,3.3913
23396,2925,2.7308
23397,2925,3.1100
23398,2925,1.6423
23399,2925,2.2940
23400,2925,2.1005
23401,2926,1.4411
23402,2926,4.0289
23403,2926,2.9728
23404,2926,1.2554
23405,2926,3.5229
23406,2926,1.1437
23407,2926,2.6378
23408,2926,2.1256
23409,2927,2.0647
23410,2927,4.5150
23411,2927,1.5246
23412,2927,2.0832
23413,2927,1.1256
23414,2927,2.8454
23415,2927,1.0075
23416,2927,3.1298
23417,2928,2.0178
23418,2928,1.7401
23419,2928,2.5475
23420,2928,2.8984
23421,2928,2.3282
23422,2928,1.3473
23423,2928,2.0336
23424,2928,1.6019
23425,2929,3.8762
23426,2929,2.3527
23427,2929,4.0223
23428,2929,3.0103
23429,2929,2.0609
23430,2929,3.0141
23431,2929,1.9426
23432,2929,2.6543
23433,2930,2.6339
23434,2930,2.7826
23435,2930,2.3029
23436,2930,3.4668
23437,2930,2.1846
23438,2930,1.2119
23439,2930,1.9178
23440,2930,2.3586
23441,2931,2.9427
23442,2931,2.5133
23443,2931,2.6225
23444,2931,3.1474
23445,2931,3.4883
23446,2931,2.1523
23447,2931,2.2823
23448,2931,2.8956
23449,2932,2.3492
23450,2932,2.2255
23451,2932,3.7467
23452,2932,1.8335
23453,2932,2.4090
23454,2932,0.3078
23455,2932,3.1548
23456,2932,1.9148
23457,2933,1.7553
23458,2933,2.5048
23459,2933,1.9488
23460,2933,1.5828
23461,2933,1.1148
23462,2933,1.0485
23463,2933,1.7043
23464,2933,3.5909
23465,2934,2.7109
23466,2934,2.0510
23467,2934,1.7112
23468,2934,2.6561
23469,2934,3.3083
23470,2934,4.0452
23471,2934,2.3343
23472,2934,1.3607
23473,2935,1.7939
23474,2935,1.7643
23475,2935,3.1273
23476,2935,2.1895
23477,2935,2.2039
23478,2935,3.3940
23479,2935,1.6302
23480,2935,1.0801
23481,2936,3.7071
23482,2936,1.1587
23483,2936,3.8456
23484,2936,2.0264
23485,2936,3.1382
23486,2936,2.2162
23487,2936,2.0741
23488,2936,1.6189
23489,2937,2.4319
23490,2937,4.5620
23491,2937,0.7463
23492,2937,0.7482
23493,2937,2.9496
23494,2937,1.5767
23495,2937,1.4076
23496,2937,2.3557
23497,2938,3.8194
23498,2938,4.7127
23499,2938,1.8350
23500,2938,2.9207
23501,2938,3.3725
23502,2938,0.9438
23503,2938,2.3626
23504,2938,5.4412
23505,2939,3.1572
23506,2939,2.3798
23507,2939,2.9476
23508,2939,1.0787
23509,2939,2.5602
23510,2939,2.0497
23511,2939,2.8088
23512,2939,1.3455
23513,2940,2.8331
23514,2940,1.7318
23515,2940,0.0000
23516,2940,1.7913
23517,2940,3.1120
23518,2940,4.0291
23519,2940,1.9508
23520,2940,2.1503
23521,2941,3.1264
23522,2941,2.8558
23523,2941,2.6782
23524,2941,1.2606
23525,2941,2.0970
23526,2941,0.4872
23527,2941,1.7716
23528,2941,2.4864
23529,2942,3.9806
23530,2942,2.2252
23531,2942,1.9304
23532,2942,1.6108
23533,2942,3.4636
23534,2942,0.3302
23535,2942,0.3769
23536,2942,2.2358
23537,2943,2.1044
23538,2943,1.8103
23539,2943,3.3317
23540,2943,2.6031
23541,2943,1.5671
23542,2943,2.0865
23543,2943,3.6400
23544,2943,1.8897
23545,2944,1.5304
23546,2944,1.6977
23547,2944,2.7081
23548,2944,0.8520
23549,2944,2.8267
23550,2944,1.0878
23551,2944,3.4461
23552,2944,3.0653
23553,2945,2.6063
23554,2945,4.1083
23555,2945,3.3263
23556,2945,3.2847
23557,2945,0.0000
23558,2945,2.9668
23559,2945,2.7943
23560,2945,2.2304
23561,2946,2.4650
23562,2946,3.5851
23563,2946,3.6089
23564,2946,2.6071
23565,2946,4.1338
23566,2946,1.0487
23567,2946,0.9673
23568,2946,2.2943
23569,2947,0.6290
23570,2947,2.5163
23571,2947,4.2081
23572,2947,0.8461
23573,2947,1.1721
23574,2947,2.2500
23575,2947,2.0819
23576,2947,2.3187
23577,2948,2.9042
23578,2948,2.3770
23579,2948,1.8169
23580,2948,2.1958
23581,2948,0.9142
23582,2948,2.9848
23583,2948,1.8472
23584,2948,2.0284
23585,2949,3.7915
23586,2949,1.2220
23587,2949,2.4877
23588,2949,3.4807
23589,2949,3.3549
23590,2949,2.7389
23591,2949,1.0927
23592,2949,2.3618
23593,2950,2.4450
23594,2950,3.3678
23595,2950,3.1015
23596,2950,0.7693
23597,2950,1.4456
23598,2950,2.8872
23599,2950,3.2608
23600,2950,3.0692
23601,2951,1.3530
23602,2951,2.8961
23603,2951,2.7332
23604,2951,0.6204
23605,2951,2.8665
23606,2951,2.2731
23607,2951,3.4289
23608,2951,2.8561
23609,2952,2.9265
23610,2952,2.5143
23611,2952,0.9391
23612,2952,2.1025
23613,2952,0.4138
23614,2952,2.1928
23615,2952,0.3289
23616,2952,2.9159
23617,2953,0.6846
23618,2953,0.7326
23619,2953,0.7986
23620,2953,1.9663
23621,2953,1.7664
23622,2953,2.0232
23623,2953,1.1970
23624,2953,2.2000
23625,2954,1.2231
23626,2954,2.8484
23627,2954,1.9757
23628,2954,1.6960
23629,2954,3.2466
23630,2954,2.4016
23631,2954,2.9989
23632,2954,2.9684
23633,2955,1.5905
23634,2955,2.5601
23635,2955,2.3762
23636,2955,2.1870
23637,2955,3.6777
23638,2955,2.4716
23639,2955,2.5883
23640,2955,2.3169
23641,2956,3.7467
23642,2956,5.0107
23643,2956,1.3028
23644,2956,1.4069
23645,2956,0.0888
23646,2956,2.7027
23647,2956,2.9268
23648,2956,2.5945
23649,2957,1.4766
23650,2957,1.1860
23651,2957,3.0404
23652,2957,0.4875
23653,2957,3.4606
23654,2957,3.0812
23655,2957,4.3164
23656,2957,4.5700
23657,2958,3.3507
23658,2958,2.6285
23659,2958,4.3838
23660,2958,1.5878
23661,2958,2.7272
23662,2958,1.9908
23663,2958,3.1257
23664,2958,2.2041
23665,2959,2.1255
23666,2959,1.4760
23667,2959,2.8842
23668,2959,2.8035
23669,2959,1.7262
23670,2959,0.4823
23671,2959,2.6964
23672,2959,2.7262
23673,2960,2.8030
23674,2960,2.3077
23675,2960,1.7975
23676,2960,2.3714
23677,2960,2.0064
23678,2960,2.0246
23679,2960,2.8621
23680,2960,1.2092
23681,2961,2.9798
23682,2961,1.7051
23683,2961,2.3834
23684,2961,2.1270
23685,2961,1.9764
23686,2961,2.7679
23687,2961,4.2052
23688,2961,4.9333
23689,2962,1.5477
23690,2962,1.6940
23691,2962,1.3107
23692,2962,3.1138
23693,2962,3.8487
23694,2962,2.1277
23695,2962,2.1835
23696,2962,4.1422
23697,2963,3.3516
23698,2963,3.8012
23699,2963,0.7579
23700,2963,3.0794
23701,2963,2.1577
23702,2963,2.6299
23703,2963,2.2054
23704,2963,1.1143
23705,2964,2.1559
23706,2964,4.5187
23707,2964,2.2798
23708,2964,4.5294
23709,2964,0.8325
23710,2964,2.2621
23711,2964,0.7958
23712,2964,3.3745
23713,2965,1.2810
23714,2965,1.3420
23715,2965,2.1262
23716,2965,1.8208
23717,2965,3.2639
23718,2965,3.2072
23719,2965,2.4859
23720,2965,2.7319
23721,2966,1.3675
23722,2966,1.5080
23723,2966,3.3505
23724,2966,4.5184
23725,2966,2.0977
23726,2966,3.0793
23727,2966,2.2265
23728,2966,0.8745
23729,2967,1.7466
23730,2967,0.8650
23731,2967,3.5674
23732,2967,1.6396
23733,2967,3.3872
23734,2967,3.2377
23735,2967,3.8256
23736,2967,4.5445
23737,2968,3.5543
23738,2968,3.0652
23739,2968,3.5291
23740,2968,1.8999
23741,2968,0.7167
23742,2968,2.6362
23743,2968,4.1486
23744,2968,0.6866
23745,2969,2.6159
23746,2969,2.7244
23747,2969,2.6241
23748,2969,2.1235
23749,2969,2.3099
23750,2969,1.8795
23751,2969,0.3080
23752,2969,1.0112
23753,2970,3.3827
23754,2970,1.6384
23755,2970,1.3944
23756,2970,0.8109
23757,2970,2.5440
23758,2970,4.9569
23759,2970,1.8358
23760,2970,4.5175
23761,2971,1.9896
23762,2971,0.9236
23763,2971,1.9859
23764,2971,0.5560
23765,2971,3.9643
23766,2971,2.9319
23767,2971,4.1664
23768,2971,2.3099
23769,2972,2.4198
23770,2972,2.6641
23771,2972,3.1011
23772,2972,2.5596
23773,2972,0.7833
23774,2972,2.2235
23775,2972,1.7534
23776,2972,2.0158
23777,2973,1.6172
23778,2973,2.9320
23779,2973,3.6049
23780,2973,2.3309
23781,2973,1.9411
23782,2973,1.0108
23783,2973,1.3167
23784,2973,2.7740
23785,2974,0.5947
23786,2974,0.9916
23787,2974,3.0890
23788,2974,5.0014
23789,2974,1.7442
23790,2974,0.7399
23791,2974,3.2615
23792,2974,1.1265
23793,2975,1.0006
23794,2975,2.8879
23795,2975,2.0470
23796,2975,1.9689
23797,2975,3.0163
23798,2975,2.5448
23799,2975,1.8773
23800,2975,2.1805
23801,2976,3.8756
23802,2976,2.6929
23803,2976,0.3894
23804,2976,1.4811
23805,2976,2.2839
23806,2976,1.7440
23807,2976,3.1751
23808,2976,2.2342
23809,2977,2.2457
23810,2977,0.4592
23811,2977,2.4741
23812,2977,2.0378
23813,2977,3.4511
23814,2977,2.4670
23815,2977,2.2589
23816,2977,2.0444
23817,2978,1.8274
23818,2978,0.8419
23819,2978,3.7566
23820,2978,1.6758
23821,2978,1.0369
23822,2978,3.1877
23823,2978,2.0238
23824,2978,3.1228
23825,2979,0.6263
23826,2979,1.9517
23827,2979,4.0431
23828,2979,3.3349
23829,2979,3.2777
23830,2979,1.7005
23831,2979,1.2913
23832,2979,1.9892
23833,2980,3.7071
23834,2980,2.7071
23835,2980,4.0636
23836,2980,1.6755
23837,2980,1.7203
23838,2980,2.5779
23839,2980,0.7937
23840,2980,1.3413
23841,2981,2.0427
23842,2981,4.6904
23843,2981,3.1120
23844,2981,2.1622
23845,2981,1.9538
23846,2981,2.7504
23847,2981,2.2849
23848,2981,1.5316
